artist,track,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
the bottle rockets,idiot's revenge,0.487,0.828,-10.075,0.0418,0.0048,0.177,0.0909,0.768,105.734,3
the bottle rockets,young lovers in town,0.488,0.386,-10.068,0.0284,0.0673,7.46e-05,0.34,0.334,74.247,6
the bottle rockets,take me to the bank,0.357,0.887,-7.882,0.0747,0.00231,1.14e-06,0.104,0.751,153.568,0
the bottle rockets,what more can i do?,0.468,0.274,-12.957,0.0318,0.357,0.215,0.397,0.194,64.415,6
the bottle rockets,stuck in a rut,0.235,0.54,-10.509,0.0299,0.146,0.597,0.261,0.441,130.512,4
the bottle rockets,i wanna come home,0.494,0.751,-9.535,0.0298,0.00343,0.0222,0.0891,0.627,130.553,0
the bottle rockets,queen of the world,0.531,0.273,-13.433,0.026,0.303,0.000692,0.105,0.157,81.762,6
the bottle rockets,this is what it sounds like when you're listening to lindsey buckingham and thinking of your friends's girlfriend at the same time,0.782,0.353,-14.203,0.0579,0.748,0.00208,0.342,0.332,129.223,6
the bottle rockets,building chryslers,0.614,0.302,-11.21,0.0411,0.782,0.152,0.0789,0.499,179.739,6
the bottle rockets,smokin' 100s alone,0.566,0.169,-14.488,0.0275,0.726,0.012,0.103,0.371,96.434,6
the bottle rockets,truck driving man,0.593,0.617,-10.963,0.0296,0.334,0.334,0.12,0.486,105.342,3
the bottle rockets,welfare music,0.303,0.526,-12.184,0.117,0.661,0.597,0.288,0.323,150.874,4
the bottle rockets,farmer john,0.365,0.799,-11.127,0.0504,0.248,0.42,0.659,0.438,95.41,5
todd terje,intro (it's album time),0.573,0.796,-10.181,0.0329,0.0132,0.0092,0.297,0.423,101.381,0
todd terje,leisure suit preben,0.438,0.71,-8.959,0.0378,0.157,0.832,0.0843,0.777,109.979,4
todd terje,preben goes to acapulco,0.713,0.675,-9.751,0.0366,0.0177,0.856,0.0851,0.845,95.997,4
todd terje,svensk sås,0.7,0.893,-10.191,0.0649,0.528,0.955,0.695,0.801,140.046,5
todd terje,strandbar,0.742,0.889,-9.508,0.0438,0.0293,0.915,0.366,0.685,122.011,4
todd terje,johnny and mary,0.661,0.537,-11.53,0.0281,0.302,0.584,0.144,0.257,124.001,4
todd terje,alfonso muskedunder,0.569,0.948,-7.536,0.0512,0.0328,0.925,0.0928,0.876,192.043,4
todd terje,"swing star, pt. 1",0.55,0.846,-11.697,0.0396,0.0157,0.906,0.156,0.361,159.987,4
todd terje,"swing star, pt. 2",0.68,0.945,-10.115,0.0363,0.000159,0.883,0.288,0.516,109.998,4
todd terje,oh joy,0.549,0.895,-10.532,0.0341,0.00303,0.245,0.0875,0.523,129.994,0
todd terje,inspector norse,0.915,0.762,-8.88,0.0521,0.0905,0.792,0.596,0.891,119.988,4
fito y fitipaldis,un buen castigo,0.69,0.842,-7.683,0.0302,0.141,0.0158,0.238,0.951,150.042,3
fito y fitipaldis,feo,0.717,0.519,-9.106,0.031,0.376,0.0404,0.108,0.617,120.795,3
fito y fitipaldis,el ojo que me mira,0.657,0.849,-6.183,0.0463,0.217,0.151,0.235,0.753,159.988,3
fito y fitipaldis,corazón oxidado,0.623,0.824,-5.493,0.113,0.156,1.15e-06,0.273,0.91,175.436,3
fito y fitipaldis,quiero ser una estrella,0.605,0.929,-3.492,0.0409,0.0908,0.000556,0.182,0.974,174.752,3
fito y fitipaldis,nada que decir,0.759,0.668,-6.561,0.0335,0.0635,0.212,0.0711,0.968,119.854,3
fito y fitipaldis,vamono,0.698,0.873,-7.779,0.0434,0.112,0.877,0.119,0.919,98.002,4
fito y fitipaldis,las nubes de tu pelo,0.828,0.525,-8.179,0.0762,0.849,0.0312,0.124,0.772,157.956,3
fito y fitipaldis,whisky barato,0.589,0.872,-5.231,0.037,0.0658,0.000493,0.329,0.982,168.008,3
fito y fitipaldis,siempre estoy soñando,0.765,0.512,-8.257,0.0393,0.165,1.08e-05,0.158,0.89,156.005,3
live,operation spirit (the tyranny of tradition),0.502,0.821,-9.705,0.0716,0.00176,0.00675,0.0445,0.464,127.062,0
live,pain lies on the riverside - new edit,0.453,0.896,-8.01,0.0481,0.00496,0.000144,0.0267,0.909,123.937,3
live,the beauty of gray,0.696,0.587,-8.962,0.106,0.0706,0.0,0.237,0.648,128.848,3
live,selling the drama,0.448,0.901,-6.722,0.0627,0.0121,0.000148,0.127,0.406,124.525,0
live,i alone - new edit,0.44,0.802,-7.112,0.037,0.00146,0.00195,0.387,0.184,90.219,0
live,lightning crashes,0.397,0.431,-9.258,0.0487,0.271,2.81e-06,0.118,0.463,94.103,6
live,all over you,0.321,0.827,-5.876,0.054,0.00428,0.0,0.334,0.332,132.031,0
live,pillar of davidson - new edit,0.321,0.552,-8.599,0.0345,0.0479,2.7e-05,0.133,0.451,145.101,0
live,we deal in dreams,0.509,0.83,-7.047,0.0419,0.0145,0.00014,0.0992,0.569,86.066,3
live,lakini's juice,0.383,0.684,-6.976,0.0385,4.31e-05,0.07,0.0891,0.392,91.398,0
live,turn my head,0.385,0.618,-9.016,0.0332,0.000236,0.288,0.13,0.114,87.911,0
live,the dolphin's cry - new edit,0.347,0.8,-5.874,0.0387,0.000535,2.86e-05,0.152,0.457,149.791,0
live,run to the water,0.151,0.843,-4.488,0.0492,0.00134,0.00114,0.164,0.31,182.825,0
live,dance with you,0.456,0.413,-9.042,0.027,0.114,0.00018,0.109,0.0393,136.18,0
live,overcome,0.385,0.402,-7.146,0.0277,0.772,0.381,0.0994,0.194,146.739,6
live,nobody knows,0.417,0.701,-6.082,0.0288,0.00895,0.00393,0.111,0.276,80.834,0
live,heaven,0.518,0.825,-5.775,0.0307,0.000447,0.0,0.0831,0.304,92.429,0
live,run away - 2004 remix,0.581,0.898,-4.06,0.0327,0.0102,0.0,0.172,0.573,147.766,0
live,i walk the line,0.554,0.404,-8.134,0.026,0.101,7.81e-06,0.128,0.339,96.139,6
jason isbell,cover me up,0.429,0.093,-15.944,0.0433,0.882,0.00703,0.111,0.208,129.661,6
jason isbell,stockholm,0.393,0.508,-10.636,0.0287,0.164,2.59e-05,0.259,0.55,97.107,6
jason isbell,traveling alone,0.564,0.404,-11.599,0.0283,0.15,7.61e-05,0.147,0.328,127.886,6
jason isbell,elephant,0.521,0.139,-14.164,0.0369,0.817,5.65e-06,0.105,0.498,122.994,6
jason isbell,flying over water,0.315,0.463,-9.631,0.0295,0.138,0.0,0.149,0.326,78.646,6
jason isbell,different days,0.518,0.317,-15.476,0.0337,0.551,8.14e-05,0.105,0.197,82.517,6
jason isbell,live oak,0.369,0.121,-14.907,0.0482,0.918,3.39e-05,0.118,0.354,176.068,6
jason isbell,songs that she sang in the shower,0.345,0.3,-13.468,0.0375,0.582,7.03e-06,0.0762,0.293,178.012,6
jason isbell,new south wales,0.56,0.312,-14.568,0.0576,0.749,0.000224,0.111,0.256,166.298,6
jason isbell,super 8,0.558,0.69,-9.141,0.0414,0.0211,0.0,0.111,0.466,124.466,0
jason isbell,yvette,0.526,0.175,-16.411,0.0308,0.487,0.0297,0.126,0.195,130.035,6
jason isbell,relatively easy,0.408,0.446,-12.945,0.0351,0.286,9.64e-05,0.148,0.164,87.939,6
julieta venegas,canciones de amor,0.605,0.834,-4.075,0.0297,0.119,3.42e-05,0.108,0.598,97.029,3
julieta venegas,primer día (with dante),0.765,0.764,-5.901,0.0776,0.000501,1.54e-06,0.0563,0.616,98.062,3
julieta venegas,dulce compañía,0.627,0.763,-5.062,0.0284,0.0176,1.86e-05,0.066,0.749,126.936,3
julieta venegas,de qué me sirve,0.782,0.419,-5.678,0.0341,0.1,0.0,0.193,0.53,119.884,3
julieta venegas,a donde sea,0.535,0.929,-3.813,0.0474,0.000802,3.38e-05,0.229,0.705,94.957,3
julieta venegas,no seré,0.648,0.71,-5.102,0.0369,0.106,2.39e-05,0.101,0.699,110.128,3
julieta venegas,última vez,0.617,0.44,-5.712,0.0253,0.51,0.000192,0.0866,0.209,95.974,6
julieta venegas,eres para mí (with anita tijoux),0.8,0.685,-5.841,0.0778,0.0701,6.22e-06,0.278,0.899,96.986,3
julieta venegas,no hace falta,0.541,0.672,-5.132,0.0508,0.127,1.76e-06,0.109,0.658,174.237,0
julieta venegas,te voy a mostrar,0.616,0.733,-5.921,0.0338,0.0386,0.0,0.266,0.436,128.878,0
julieta venegas,sin documentos,0.7,0.717,-5.689,0.0495,0.0955,0.0,0.099,0.594,96.003,3
rush,half the world - 2004 remaster,0.477,0.874,-5.432,0.0332,0.000132,0.102,0.146,0.688,95.056,0
rush,the color of right - 2004 remaster,0.519,0.889,-5.504,0.0418,0.000274,0.00663,0.143,0.309,120.076,0
rush,time and motion - 2004 remaster,0.515,0.83,-6.185,0.0343,0.000144,0.073,0.125,0.624,136.1,0
rush,totem - 2004 remaster,0.573,0.855,-6.0,0.0375,0.00392,0.00683,0.21,0.512,120.027,0
rush,dog years - 2004 remaster,0.504,0.911,-6.159,0.0501,3.98e-05,0.00736,0.108,0.53,118.009,0
rush,virtuality - 2004 remaster,0.528,0.907,-5.683,0.0494,0.000108,0.114,0.298,0.544,120.05,0
rush,resist - 2004 remaster,0.615,0.784,-6.945,0.0296,0.0332,0.0106,0.189,0.693,119.989,3
rush,limbo - 2004 remaster,0.508,0.914,-6.127,0.0569,2.62e-05,0.784,0.383,0.443,120.184,4
rush,carve away the stone - 2004 remaster,0.546,0.908,-5.029,0.0375,0.00135,0.0259,0.0515,0.734,125.075,3
alain pérez,a ella le gustan mis canciones,0.712,0.866,-5.766,0.036,0.69,6.98e-05,0.207,0.816,92.546,3
alain pérez,adn,0.731,0.759,-6.889,0.0473,0.554,0.0,0.0838,0.947,98.041,3
alain pérez,amor contradictorio,0.656,0.73,-7.609,0.0459,0.714,3.47e-05,0.0975,0.868,170.045,3
alain pérez,antonio rodríguez,0.695,0.722,-6.853,0.0358,0.649,2.36e-05,0.114,0.706,93.917,3
alain pérez,de flor en flor,0.756,0.647,-6.859,0.0349,0.811,0.000317,0.0719,0.84,92.032,3
alain pérez,chacha,0.706,0.81,-7.098,0.0336,0.705,0.0,0.128,0.857,94.943,3
alain pérez,shorcito,0.775,0.815,-7.575,0.0518,0.633,0.000131,0.19,0.932,106.535,3
alain pérez,con corbata y sin cabeza,0.738,0.809,-7.503,0.0484,0.711,2.48e-05,0.116,0.933,98.538,3
alain pérez,peligroso ladrón,0.747,0.593,-6.925,0.0656,0.694,5.66e-06,0.0654,0.904,172.029,3
alain pérez,nos vemos luego,0.647,0.622,-8.481,0.0437,0.694,0.000107,0.109,0.807,166.103,3
alain pérez,lloraré,0.543,0.448,-11.271,0.143,0.91,0.0108,0.0958,0.561,172.403,6
sabaton,night witches,0.546,0.92,-4.83,0.0592,0.00661,3.13e-06,0.904,0.265,95.996,5
sabaton,no bullets fly,0.458,0.925,-4.82,0.103,0.00015,0.00162,0.225,0.344,76.994,0
sabaton,smoking snakes,0.401,0.916,-4.12,0.117,0.00138,1.63e-06,0.298,0.205,115.386,0
sabaton,inmate 4859,0.376,0.797,-4.476,0.0452,0.000522,3.95e-05,0.106,0.516,164.114,0
sabaton,the ballad of bull,0.46,0.678,-5.411,0.0309,0.102,1.18e-06,0.134,0.394,137.714,0
sabaton,resist and bite,0.519,0.953,-4.974,0.0863,0.00156,1.49e-06,0.0844,0.152,126.972,0
sabaton,soldier of 3 armies,0.549,0.896,-4.84,0.06,0.000113,3.07e-05,0.148,0.221,101.966,0
sabaton,far from the fame,0.499,0.922,-4.771,0.0569,5.52e-05,0.179,0.0726,0.19,135.01,0
sabaton,hearts of iron,0.509,0.883,-4.64,0.0403,0.0218,0.0,0.276,0.59,89.965,0
sabaton,7734,0.427,0.949,-3.652,0.0713,5.61e-05,0.000116,0.0678,0.389,168.001,0
sabaton,man of war,0.595,0.933,-4.851,0.0607,0.000213,6.26e-05,0.274,0.163,116.037,0
sabaton,"for whom the bell tolls - metallica cover, bonus track",0.544,0.884,-5.146,0.0414,9.87e-05,0.00278,0.136,0.366,115.943,0
sabaton,last dying breath,0.455,0.972,-4.371,0.0674,0.000546,0.000726,0.078,0.552,158.089,0
sabaton,blood of bannockburn,0.48,0.975,-4.342,0.103,0.000314,2.59e-05,0.224,0.409,95.992,0
sabaton,diary of an unknown soldier,0.261,0.75,-15.026,0.23,0.00264,0.847,0.3,0.0973,174.904,4
sabaton,rorke's drift,0.51,0.989,-4.488,0.0872,3.08e-05,0.000504,0.301,0.319,130.018,0
sabaton,hill 3234,0.523,0.96,-4.905,0.0622,1.7e-05,0.015,0.0681,0.317,118.004,0
sabaton,the last battle,0.515,0.909,-4.467,0.0526,0.000231,2.46e-06,0.261,0.563,135.963,0
sabaton,camouflage - bonus,0.514,0.973,-3.989,0.0537,0.000414,0.000914,0.156,0.659,135.031,0
sabaton,all guns blazing - bonus,0.476,0.991,-4.063,0.087,2.34e-05,0.135,0.0987,0.141,104.981,0
sabaton,the future of warfare,0.518,0.983,-6.273,0.106,0.000623,4.2e-05,0.14,0.221,118.022,0
sabaton,seven pillars of wisdom,0.429,0.98,-4.923,0.166,0.00295,1.38e-06,0.0555,0.222,152.002,0
sabaton,82nd all the way,0.479,0.974,-5.973,0.22,0.00205,0.0,0.113,0.352,162.034,0
sabaton,the attack of the dead men,0.522,0.975,-5.895,0.0917,0.00649,3.62e-05,0.189,0.242,115.998,0
sabaton,devil dogs,0.447,0.99,-5.329,0.206,0.00133,0.000164,0.351,0.113,151.973,0
sabaton,the red baron,0.404,0.97,-5.853,0.42,0.0257,0.0,0.0741,0.196,95.047,2
sabaton,great war,0.509,0.937,-5.494,0.0512,0.000483,3.03e-05,0.298,0.416,105.026,0
sabaton,a ghost in the trenches,0.4,0.989,-5.388,0.203,0.0124,1.04e-06,0.347,0.331,180.053,0
sabaton,fields of verdun,0.541,0.986,-5.315,0.103,0.00323,0.0,0.105,0.484,96.954,0
sabaton,the end of the war to end all wars,0.436,0.963,-6.42,0.124,0.00099,0.195,0.122,0.119,108.032,0
sabaton,in flanders fields,0.224,0.315,-15.896,0.0346,0.968,0.0,0.33,0.229,85.594,6
david brent,ooh la la,0.681,0.665,-8.172,0.028,0.0137,0.00234,0.134,0.587,128.925,3
david brent,native american,0.608,0.549,-10.48,0.0353,0.0179,0.000839,0.113,0.427,80.022,3
david brent,lonely cowboy,0.703,0.444,-10.241,0.103,0.0744,0.00612,0.123,0.297,147.016,3
david brent,slough,0.549,0.428,-9.551,0.028,0.269,0.0649,0.0813,0.201,141.971,6
david brent,thank fuck it's friday,0.746,0.866,-5.147,0.0302,0.00196,0.0237,0.337,0.933,124.079,3
david brent,lady gypsy,0.698,0.466,-11.903,0.0366,0.768,0.473,0.106,0.391,100.854,6
david brent,please don't make fun of the disableds,0.567,0.384,-8.506,0.0566,0.857,0.0269,0.2,0.344,160.005,6
david brent,paris nights,0.638,0.674,-10.891,0.041,0.0636,0.0944,0.102,0.306,140.039,0
david brent,don't cry it's christmas,0.587,0.306,-9.56,0.0393,0.52,0.296,0.17,0.175,71.947,6
david brent,spaceman,0.549,0.566,-8.009,0.0306,0.0202,0.187,0.0732,0.273,127.945,0
david brent,ain't no trouble,0.901,0.577,-9.195,0.261,0.345,3.19e-05,0.0872,0.684,98.841,3
david brent,electricity,0.495,0.74,-9.077,0.0357,0.0186,0.218,0.163,0.207,140.026,0
david brent,electricity - alternate version,0.522,0.0519,-20.643,0.0429,0.956,0.0155,0.13,0.379,121.099,6
david brent,native american - alternate version,0.654,0.0682,-16.209,0.0471,0.98,0.000102,0.101,0.0683,74.035,6
david brent,life on the road - alternate version,0.682,0.163,-13.565,0.0314,0.951,0.251,0.093,0.464,129.076,6
david brent,slough - alternate version,0.466,0.251,-12.24,0.0286,0.96,0.000692,0.108,0.166,75.015,6
david brent,cards we're dealt,0.887,0.614,-7.652,0.213,0.131,0.000172,0.206,0.684,99.978,3
devin townsend,daddy,0.623,0.533,-16.008,0.0368,0.2,0.637,0.374,0.578,104.063,4
devin townsend,flight,0.386,0.322,-16.648,0.0302,0.698,0.704,0.269,0.0793,97.101,1
devin townsend,the code,0.658,0.466,-14.47,0.0409,0.551,0.135,0.223,0.382,115.976,6
devin townsend,moon,0.658,0.413,-13.956,0.0328,0.268,0.805,0.373,0.242,107.992,4
devin townsend,pier,0.538,0.249,-25.146,0.062,0.567,0.894,0.0898,0.156,107.986,1
devin townsend,ether,0.598,0.462,-18.273,0.0371,0.239,0.83,0.342,0.575,105.012,4
devin townsend,hejda,0.542,0.366,-23.22,0.0697,0.592,0.794,0.14,0.372,162.003,1
devin townsend,forgive me,0.569,0.403,-17.186,0.035,0.463,0.73,0.264,0.681,151.978,4
devin townsend,broken,0.224,0.223,-20.944,0.0325,0.841,0.978,0.136,0.0392,107.941,1
devin townsend,bones,0.199,0.303,-13.373,0.0303,0.751,0.314,0.112,0.111,102.052,1
devin townsend,deathscope,0.234,0.389,-17.602,0.0764,0.81,0.899,0.102,0.0807,61.367,1
devin townsend,the field,0.346,0.247,-13.684,0.0309,0.721,0.322,0.13,0.343,129.584,6
devin townsend,the bridge,0.273,0.298,-12.442,0.0343,0.759,0.957,0.119,0.0372,139.934,1
devin townsend,pure,0.184,0.00762,-35.204,0.0454,0.988,0.829,0.0871,0.05,74.661,1
mon laferte,ronroneo,0.572,0.637,-9.428,0.0611,0.435,0.0,0.0796,0.676,79.946,3
mon laferte,no te me quites de acá,0.679,0.546,-8.903,0.0527,0.66,0.0,0.37,0.477,115.166,6
mon laferte,por qué me fui a enamorar de ti,0.638,0.83,-5.11,0.0534,0.48,0.0,0.142,0.769,94.968,3
mon laferte,quédate esta noche,0.383,0.601,-6.588,0.0352,0.512,0.0,0.337,0.352,169.595,0
mon laferte,el mambo,0.446,0.86,-4.474,0.0925,0.736,1.63e-06,0.435,0.794,126.224,5
mon laferte,el beso,0.732,0.84,-7.07,0.115,0.254,1.69e-05,0.187,0.717,102.993,3
mon laferte,cumbia para olvidar,0.596,0.578,-11.243,0.0817,0.602,2.5e-06,0.0946,0.853,160.081,3
mon laferte,funeral,0.695,0.452,-8.143,0.0424,0.741,0.0,0.164,0.424,95.011,6
mon laferte,si alguna vez,0.739,0.613,-5.663,0.0287,0.753,0.0,0.39,0.855,126.952,3
mon laferte,pa’ dónde se fue,0.319,0.831,-4.543,0.053,0.359,0.109,0.344,0.615,177.462,0
mon laferte,que sí,0.662,0.706,-5.493,0.0459,0.0965,6.73e-06,0.172,0.721,128.962,3
mon laferte,ana,0.52,0.82,-3.663,0.0359,0.0957,0.00168,0.312,0.663,129.965,0
mon laferte,yo te qui,0.714,0.599,-4.26,0.0569,0.632,0.0107,0.103,0.824,145.231,3
mon laferte,primaveral,0.63,0.63,-5.45,0.0247,0.293,0.254,0.102,0.561,99.972,3
mon laferte,no te fumes mi mariguana,0.541,0.779,-4.116,0.048,0.211,0.000758,0.131,0.651,143.081,0
mon laferte,cielito de abril,0.499,0.38,-8.327,0.0259,0.745,0.0181,0.126,0.37,85.037,6
mon laferte,flaco,0.434,0.41,-5.731,0.0258,0.204,0.00315,0.199,0.322,146.574,0
mon laferte,la trenza,0.796,0.414,-7.299,0.0334,0.767,0.00223,0.102,0.378,99.017,6
mon laferte,alelí,0.497,0.315,-8.033,0.0306,0.622,0.0,0.162,0.536,173.732,6
mon laferte,vendaval,0.455,0.476,-6.923,0.035,0.563,0.000611,0.232,0.229,170.109,6
mon laferte,palomita,0.638,0.468,-8.2,0.0286,0.739,0.00448,0.0943,0.274,106.887,6
mon laferte,cuando era flor,0.568,0.643,-6.736,0.0605,0.375,0.0066,0.131,0.469,177.663,0
alannah myles,make me happy,0.629,0.845,-6.283,0.0394,0.0037,0.00393,0.0521,0.646,90.323,3
alannah myles,sonny say you will,0.528,0.429,-9.194,0.0261,0.146,0.00109,0.0622,0.203,134.367,0
alannah myles,tumbleweed,0.646,0.855,-7.181,0.0311,0.0175,0.0,0.107,0.886,129.422,3
alannah myles,livin' on a memory,0.626,0.729,-8.032,0.0315,0.0493,0.00147,0.035,0.445,110.02,3
alannah myles,song instead of a kiss,0.224,0.299,-9.586,0.029,0.744,0.00242,0.202,0.109,135.426,6
alannah myles,love in the big town,0.625,0.789,-6.81,0.0267,0.00401,0.0,0.202,0.643,99.397,3
alannah myles,the last time i saw william,0.75,0.478,-10.28,0.0323,0.166,0.00022,0.102,0.372,111.32,3
alannah myles,lies and rumours,0.56,0.941,-7.501,0.0455,0.00172,6.09e-06,0.13,0.779,103.008,3
alannah myles,rockinghorse,0.682,0.59,-8.417,0.0312,0.222,0.000724,0.104,0.926,90.951,3
mon laferte,tormento,0.483,0.385,-8.274,0.0257,0.209,0.0,0.206,0.288,72.967,6
mon laferte,el cristal,0.551,0.427,-8.266,0.0261,0.457,0.0628,0.0875,0.451,91.974,6
mon laferte,el diablo,0.37,0.66,-8.165,0.0911,0.0451,0.0,0.297,0.902,164.88,0
mon laferte,amor completo,0.393,0.418,-8.976,0.0269,0.664,5.46e-05,0.108,0.346,175.548,6
mon laferte,un alma en pena,0.448,0.443,-8.047,0.0603,0.847,0.0,0.0619,0.544,81.787,6
mon laferte,salvador,0.562,0.496,-9.15,0.0275,0.26,4.14e-05,0.106,0.46,100.063,6
mon laferte,si tú me quisieras,0.317,0.745,-6.479,0.162,0.458,0.0,0.338,0.621,209.795,0
mon laferte,malagradecido,0.578,0.129,-11.082,0.114,0.844,0.0,0.23,0.0394,135.924,6
mon laferte,la noche del día que llovió en verano,0.423,0.192,-14.335,0.132,0.883,0.000484,0.102,0.0644,203.908,6
cordovas,all i found,0.422,0.61,-6.809,0.0466,0.17,0.00443,0.104,0.642,150.62,0
cordovas,southern rain,0.214,0.81,-5.281,0.0714,0.19,0.0184,0.139,0.666,202.836,0
cordovas,maria,0.781,0.439,-12.03,0.0275,0.735,0.395,0.0979,0.676,110.03,6
cordovas,step back red,0.381,0.707,-6.807,0.0321,0.0609,0.00254,0.255,0.54,149.887,0
cordovas,storms,0.419,0.853,-6.149,0.0426,0.0124,0.251,0.269,0.755,166.832,0
cordovas,old dog,0.6,0.641,-7.779,0.027,0.163,0.0102,0.0886,0.811,139.065,3
cordovas,salame,0.462,0.126,-14.359,0.0364,0.905,1.17e-05,0.117,0.151,77.996,6
cordovas,standing on the porch,0.587,0.668,-6.762,0.037,0.225,0.00221,0.109,0.517,78.232,3
cordovas,louisiana hurricane,0.445,0.644,-7.81,0.0397,0.334,0.00325,0.0926,0.316,140.005,0
cordovas,feel good to be free,0.305,0.849,-7.886,0.0707,0.0309,0.00686,0.352,0.463,91.559,0
cordovas,selfish loner,0.529,0.363,-8.137,0.0284,0.282,5.76e-05,0.172,0.464,126.968,6
cordovas,talk to me,0.506,0.559,-5.116,0.0304,0.587,0.0,0.0568,0.73,80.616,3
cordovas,i'm the one who needs you tonight,0.6,0.435,-8.493,0.0264,0.446,0.0139,0.0815,0.45,117.946,6
cordovas,frozen rose,0.548,0.645,-6.586,0.0273,0.488,0.000147,0.244,0.672,81.77,3
cordovas,santa fe,0.575,0.323,-8.881,0.0254,0.483,2.14e-06,0.177,0.334,71.261,6
cordovas,standin' on the porch,0.614,0.718,-6.775,0.032,0.202,0.00018,0.0783,0.793,89.184,3
cordovas,your town,0.538,0.423,-9.385,0.0269,0.455,0.00222,0.13,0.327,73.872,6
cordovas,step-back red,0.431,0.603,-6.186,0.036,0.543,0.0174,0.077,0.56,152.715,0
metallica,battery,0.481,0.928,-8.799,0.0672,0.00022,0.558,0.106,0.427,96.699,4
metallica,the thing that should not be,0.679,0.719,-10.134,0.032,0.000116,0.354,0.128,0.445,111.792,3
metallica,disposable heroes,0.292,0.931,-7.618,0.0919,4.27e-05,0.468,0.0901,0.427,90.61,4
metallica,leper messiah,0.379,0.808,-8.605,0.0684,5.23e-05,0.794,0.322,0.557,138.694,4
metallica,"damage, inc.",0.326,0.848,-10.567,0.167,0.000467,0.466,0.134,0.143,91.671,4
ill niño,god save us,0.467,0.956,-4.933,0.071,5.08e-06,0.00126,0.538,0.402,100.706,5
ill niño,if you still hate me,0.472,0.983,-2.869,0.114,6.4e-05,0.000295,0.031,0.0787,135.517,0
ill niño,unreal,0.397,0.966,-4.636,0.0686,8.11e-06,0.0,0.34,0.199,143.407,0
ill niño,nothing's clear,0.48,0.996,-3.69,0.106,0.00128,0.00179,0.19,0.173,109.373,0
ill niño,what comes around,0.517,0.952,-4.362,0.0429,0.000135,0.00012,0.0708,0.15,112.282,0
ill niño,rumba,0.431,0.932,-4.775,0.0702,1.03e-05,0.000207,0.183,0.284,133.211,0
ill niño,predisposed,0.397,0.953,-3.407,0.0884,5.29e-05,0.149,0.46,0.335,147.569,0
ill niño,i am loco,0.601,0.945,-4.194,0.0679,0.000619,0.0437,0.074,0.111,87.314,0
ill niño,no murder,0.247,0.969,-3.74,0.303,0.000123,0.0,0.63,0.44,164.789,5
ill niño,rip out your eyes,0.475,0.985,-3.647,0.146,7.23e-05,0.00011,0.0809,0.164,119.262,0
ill niño,revolution / revolucion,0.351,0.955,-3.569,0.071,1.06e-05,0.023,0.0836,0.374,156.436,0
ill niño,with you,0.55,0.734,-8.447,0.0431,0.0556,0.049,0.102,0.599,91.707,3
ill niño,what comes around - spanish version,0.503,0.947,-4.687,0.0966,0.00035,0.00124,0.102,0.156,112.204,0
ill niño,unreal - spanish version,0.396,0.973,-3.867,0.0509,3.05e-05,0.00764,0.195,0.554,143.222,0
ill niño,fallen,0.412,0.875,-3.931,0.0581,0.000147,0.00136,0.0616,0.247,138.796,0
ill niño,eye for an eye - live,0.18,0.992,-3.571,0.178,0.00103,0.00595,0.97,0.0737,152.83,5
ill niño,god save us - live,0.408,0.985,-4.106,0.104,0.000171,0.0293,0.94,0.262,100.818,5
ill niño,te amo...i hate you,0.226,0.945,-3.722,0.0841,4.49e-05,0.0371,0.504,0.325,165.357,0
ill niño,two (vaya con dios),0.53,0.968,-3.165,0.129,0.000203,0.77,0.365,0.448,132.822,4
ill niño,unframed,0.491,0.98,-3.606,0.117,0.00611,0.0545,0.132,0.325,111.809,0
