artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
Charley Pride,All I Have To Offer You (Is Me),0.473,0.355,5.0,-11.759,1.0,0.0283,0.0963,0.0,0.213,0.719,102.01,spotify:track:4kmTlqtjkxHdcratIAj5Uu,180933.0,4.0
Arthur Conley,People Sure Act Funny,0.646,0.68,5.0,-12.684,1.0,0.101,0.696,0.0,0.148,0.842,169.083,spotify:track:1h9pYichpN1sdLDNjgpzK5,131093.0,4.0
Garnet Mimms & The Enchanters,Baby Don't You Weep,0.402,0.59,2.0,-8.394,1.0,0.0333,0.789,2.71e-05,0.56,0.496,86.443,spotify:track:2vyEq0b4Ybic5MLdJujonS,209267.0,1.0
Jimmy Dean,The Cajun Queen,0.56,0.522,7.0,-11.518,1.0,0.184,0.589,0.0,0.134,0.515,69.276,spotify:track:6G4eZPVqKgMOe5r1ZiwVrb,158707.0,4.0
Dean Martin,Everybody Loves Somebody,0.26,0.49,3.0,-9.121,0.0,0.0415,0.806,0.0,0.336,0.399,80.599,spotify:track:78VG6M1i7JQXBdygmWFwye,161640.0,4.0
The Rolling Stones,It's All Over Now,0.603,0.689,0.0,-10.729,1.0,0.0304,0.0239,3.27e-06,0.33,0.761,99.088,spotify:track:6fLTxkL2wgC40fBM6IIe7r,206440.0,4.0
Dee Dee Warwick,We're Doing Fine,0.537,0.565,8.0,-5.251,1.0,0.106,0.611,1.13e-06,0.0671,0.638,122.382,spotify:track:1E2FDj8wsyqAsEGMqypswj,155267.0,4.0
Barbara Lynn,You'll Lose A Good Thing,0.591,0.324,2.0,-13.218,0.0,0.0302,0.606,0.000144,0.172,0.617,104.15,spotify:track:5CEREcGR5WaLt40YzTQ62e,159867.0,3.0
The Happenings,My Mammy,0.428,0.451,5.0,-10.188,1.0,0.0281,0.573,0.0,0.301,0.47,131.907,spotify:track:7gen818QlnY5REVx0D70mZ,178533.0,4.0
Neil Sedaka,Next Door To An Angel,0.776,0.864,6.0,-8.631,0.0,0.0558,0.748,0.0,0.195,0.963,123.972,spotify:track:1YQbXMi6ne8GnXD2de0d5y,144693.0,4.0
P. Susheela,Oh Mahadeva,0.531,0.331,5.0,-13.276,1.0,0.0522,0.97,0.0409,0.452,0.849,97.532,spotify:track:5t66bLqFrhhOfz6YHmDLTd,133120.0,4.0
Frank Zappa,King Kong Itself (as played by the Mothers in a studio),0.144,0.483,10.0,-11.873,0.0,0.0359,0.254,0.001,0.138,0.332,209.864,spotify:track:43lltr3c6AtEkOHXGPQ2vG,51160.0,3.0
The Dave Clark Five,Can't You See That She's Mine,0.52,0.812,7.0,-8.171,1.0,0.182,0.0961,1.22e-05,0.27,0.81,164.869,spotify:track:1wqJ7K68NORdEvKmWI9KwW,141880.0,4.0
The Clique,Sugar On Sunday,0.746,0.641,0.0,-8.59,1.0,0.0291,0.0366,0.0133,0.0367,0.889,102.408,spotify:track:2mB7RE3hJubHlEJag8K9pj,190200.0,4.0
The Bonzo Dog Band,"Look Out, There's A Monster Coming - 2007 Remastered Version",0.53,0.51,5.0,-10.313,1.0,0.289,0.416,0.0,0.0875,0.864,72.029,spotify:track:7H37qqTfweMO7zGHruzgca,173387.0,3.0
Giacomo Puccini,"Tosca (Sung in German): Act II: Welche Route nehmt Ihr? (Scarpia, Tosca)",0.0921,0.0281,6.0,-25.254,0.0,0.0366,0.981,0.839,0.146,0.0738,77.889,spotify:track:1LfcciQsXt4slzv50XrgFI,91133.0,3.0
Harry Belafonte,Try to Remember,0.492,0.113,6.0,-18.781,1.0,0.0375,0.909,0.000869,0.109,0.253,96.796,spotify:track:0fFziupj5vq28bWOCdWVFw,203720.0,3.0
Jody Miller,Silver Threads And Golden Needles,0.539,0.507,9.0,-10.502,1.0,0.043,0.563,0.0,0.212,0.755,80.657,spotify:track:3XHfNqwnRZRrUFz42wgs1e,118733.0,4.0
Jackie Wilson,Alone At Last,0.288,0.392,0.0,-6.067,1.0,0.0293,0.951,0.000891,0.209,0.37,92.047,spotify:track:5QZyGPDlIyk75zl8sOOXbh,184627.0,4.0
Soft Machine,Hope For Happiness - Reprise,0.307,0.636,4.0,-11.911,1.0,0.0811,0.162,0.0602,0.139,0.458,79.346,spotify:track:0U9hBXdgBDeb8R5pCOSAQ2,99907.0,4.0
Joe Dowell,Wooden Heart,0.844,0.462,1.0,-9.855,1.0,0.0525,0.713,0.0234,0.106,0.947,84.913,spotify:track:2ELAMT68a78OGwhCgj9Kai,118427.0,4.0
The Band,The Weight,0.63,0.551,9.0,-9.28,1.0,0.0549,0.373,5.75e-05,0.103,0.518,143.868,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,274493.0,4.0
La Sonora Santanera,Por Las Calles De México,0.68,0.429,7.0,-10.944,1.0,0.0417,0.701,3.55e-05,0.322,0.939,119.865,spotify:track:3NrCHykyKFGmyTeXh0Ym3g,171493.0,4.0
Vic Damone,You Were Only Fooling (While I Was Falling In Love),0.497,0.457,8.0,-12.482,1.0,0.0308,0.725,0.0,0.0474,0.488,121.2,spotify:track:5zTsicOFimBo9Bj7g9XSkv,154147.0,4.0
Don & Juan,What's Your Name,0.55,0.38,5.0,-7.963,1.0,0.0257,0.845,0.0,0.0791,0.795,99.789,spotify:track:3gzbPqfjQKHTUm18u71cIt,135427.0,3.0
Françoise Hardy,L'amitié,0.343,0.396,2.0,-10.591,1.0,0.0328,0.789,3.53e-06,0.262,0.628,107.363,spotify:track:0sEOzS1lp4sGGld1jFL5lJ,143067.0,5.0
Nelson Gonçalves,A Média Luz (A Meia Luz),0.611,0.264,0.0,-10.299,1.0,0.0419,0.932,3.1e-06,0.199,0.647,124.606,spotify:track:2RgbjZnEN6dhDCFSwiDFIE,180733.0,4.0
Little Richard,Bama Lama Bama Loo,0.51,0.841,10.0,-5.874,1.0,0.057,0.715,0.0,0.431,0.913,77.594,spotify:track:1OFrZFdH7nNBd2DJCsX7Vd,132853.0,4.0
MPB4,Zé do Encantado,0.6,0.791,4.0,-6.893,1.0,0.228,0.69,0.000293,0.848,0.883,104.369,spotify:track:2jI1l02A9vL3AProELzKKH,128260.0,4.0
Sam Cooke,Chain Gang,0.703,0.724,7.0,-10.818,1.0,0.0467,0.73,0.0,0.518,0.963,131.821,spotify:track:7v1858htfU0srTDwhxeka8,155173.0,4.0
Garoto,Garota Moderna,0.461,0.454,0.0,-8.661,0.0,0.0278,0.874,0.00013,0.0678,0.575,91.992,spotify:track:450L9LnqFG7pMRKlThGTyw,130926.0,4.0
Giuseppe Verdi,Rigoletto: Act I: Gran nuova! gran nuova!,0.433,0.527,8.0,-13.019,1.0,0.133,0.92,0.000454,0.259,0.374,128.545,spotify:track:5Esj0rfNGsmfIs8hXF9AF3,304013.0,4.0
Ary Lobo,Movimento Da Cidade,0.59,0.736,10.0,-8.459,0.0,0.0465,0.338,0.0,0.318,0.964,100.76,spotify:track:4UQA0mO5ivuwjx3K8AMXWP,144387.0,4.0
Johnny Rivers,Under Your Spell Again,0.512,0.489,7.0,-13.072,1.0,0.0586,0.751,0.0,0.397,0.931,138.469,spotify:track:55h9R6rKBtBH4XY6ozo7ZM,193608.0,4.0
Gene Chandler,(I'm Just A) Fool For You,0.564,0.623,2.0,-9.553,1.0,0.0319,0.288,1.31e-05,0.0947,0.911,110.613,spotify:track:0FESeUvkf85Xj65Yv08Ovf,160853.0,4.0
Peppermint Rainbow,"Don't Wake Me Up In The Morning, Michael",0.628,0.669,5.0,-7.207,0.0,0.0339,0.176,0.0,0.0627,0.927,105.75,spotify:track:6RzqD964t0xz5yHHdvpEtO,154733.0,4.0
The Tokens,Tonight I Fell In Love,0.614,0.752,5.0,-6.722,1.0,0.0291,0.537,0.0,0.0818,0.804,134.988,spotify:track:5Je693k5EPOByKPmjPoFnv,107827.0,4.0
Carla Thomas,Stop! Look What You're Doing,0.566,0.231,2.0,-12.371,1.0,0.0314,0.757,0.000753,0.219,0.429,81.064,spotify:track:1jYt67ObwzHEKaa8DxrnV2,152800.0,3.0
Joan Manuel Serrat,Historia de Vampiros,0.578,0.554,2.0,-8.866,0.0,0.0663,0.43,0.0,0.246,0.342,115.003,spotify:track:1TjG895RhjO1ly1xI3XCyC,352040.0,4.0
Bobby Goldsboro,If You've Got A Heart,0.858,0.61,9.0,-7.824,1.0,0.0416,0.0405,0.0011,0.0578,0.951,128.218,spotify:track:4on16ARfYTBVeNBk8qQA43,158721.0,4.0
Ramsey Lewis Trio,Hang On Sloopy,0.475,0.649,2.0,-13.342,1.0,0.0319,0.207,0.00345,0.931,0.712,75.459,spotify:track:2p2fZgKO3iaabRSj3FJ2Gj,189160.0,4.0
Coco Lagos y Sus Orates,Tumba Coco,0.573,0.665,5.0,-10.52,1.0,0.0374,0.559,0.861,0.106,0.897,102.054,spotify:track:4nL2F6fMtAufC3jJpYVlZF,194347.0,4.0
Françoise Hardy,Mon amie la rose,0.45,0.284,2.0,-13.094,0.0,0.0339,0.753,4.85e-06,0.154,0.392,104.532,spotify:track:1rMX4XuW4KzgYlAyEaDmpO,137160.0,4.0
Herman's Hermits,A Must To Avoid,0.51,0.71,4.0,-5.849,1.0,0.0281,0.0636,0.0,0.173,0.865,135.083,spotify:track:2rYKu9ogqK1BjYLt1bMsGt,115240.0,4.0
Bobby Darin,"Hello, Dolly!",0.463,0.381,6.0,-10.614,1.0,0.051,0.77,0.0,0.0523,0.537,160.885,spotify:track:4HIVG4xTUCk6ruZuXKz6k3,194733.0,4.0
Giacomo Puccini,"Madama Butterfly, Act II: Io so che alle sue pene (Suzuki, Sharpless, Pinkerton)",0.193,0.349,6.0,-13.731,1.0,0.0408,0.964,0.0574,0.223,0.243,87.816,spotify:track:2KJHEqH18z4ePdPEjPUc04,231733.0,4.0
Frank Zappa,Flower Punk,0.48,0.7,7.0,-10.989,1.0,0.209,0.0522,0.0,0.645,0.3,111.388,spotify:track:3tYtjtVD0nFoL55ZnMvN7o,183520.0,4.0
Frank Zappa,Little Umbrellas,0.439,0.452,7.0,-14.31,1.0,0.0268,0.22,0.0458,0.111,0.6,135.347,spotify:track:5zXQkYyXuRboqkdIUzibiK,188693.0,4.0
Traditional,"Dominica Quarta Adventus. Alleluia, Veni, Domine, III Mode",0.172,0.0931,11.0,-22.44,0.0,0.053,0.978,0.634,0.236,0.0367,70.389,spotify:track:5KDV93XepzQ89KhU4J2Iw2,209453.0,3.0
Klaus Schulze,Etude pour une fin du monde,0.161,0.552,9.0,-21.309,0.0,0.0406,0.377,0.885,0.145,0.605,167.434,spotify:track:3dIorTTwlL6aYtXMfB87Og,605893.0,4.0
Pyotr Ilyich Tchaikovsky,"Serenade in C Major, Op. 48, TH 48: II. Walzer",0.227,0.212,7.0,-19.469,1.0,0.0382,0.682,0.888,0.18,0.357,96.082,spotify:track:6LSTGBUNNCN2SPtYfOqrGn,223627.0,4.0
Traditional,Benedicta Es Tu,0.205,0.216,5.0,-18.978,0.0,0.0483,0.978,0.0982,0.114,0.0745,72.987,spotify:track:30oMmCRXXoHRSh3igu92pJ,165827.0,3.0
Frédéric Chopin,"Nocturnes, Op. 48: No. 1 in C Minor",0.36,0.0828,0.0,-18.273,1.0,0.0417,0.991,0.869,0.0806,0.0396,97.844,spotify:track:1vU8oht1BqabFD6A3cqS6M,351947.0,3.0
Creedence Clearwater Revival,Bad Moon Rising,0.508,0.774,2.0,-5.973,1.0,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,spotify:track:20OFwXhEXf12DzwXmaV7fj,141600.0,4.0
The Marvelettes,My Daddy Knows Best,0.786,0.756,3.0,-6.697,1.0,0.0339,0.68,2.22e-05,0.239,0.888,117.342,spotify:track:0XnePuhsh6Z2txXwWbM8dB,148800.0,4.0
Freddy Cannon,Abigail Beecher,0.576,0.98,8.0,-6.26,1.0,0.148,0.73,0.00464,0.25,0.611,120.332,spotify:track:6ch6E0na67OZxbafYsHM2p,144360.0,3.0
Joan Manuel Serrat,Helena,0.441,0.375,7.0,-8.844,0.0,0.0604,0.766,0.0,0.305,0.246,112.759,spotify:track:7BSCO4kqeKvr1JfUZVCYDV,275467.0,3.0
Roger Miller,Heartbreak Hotel,0.72,0.576,4.0,-8.523,1.0,0.0321,0.644,0.000458,0.0985,0.779,153.002,spotify:track:0UsAYccEydT3AoDZi6wXwG,135227.0,4.0
Gene Pitney,I'm Gonna Be Strong,0.257,0.438,5.0,-8.045,1.0,0.0346,0.724,0.0,0.136,0.534,180.919,spotify:track:5SG4cYB4PqLNTQMa7C5pPT,137067.0,3.0
Ral Donner,Please Don't Go,0.532,0.328,4.0,-14.286,1.0,0.036,0.941,0.000146,0.372,0.643,101.307,spotify:track:5do00A6jGG2Lgj06bNOUgi,135184.0,4.0
The Platters,"Sweet, Sweet Lovin'",0.707,0.624,10.0,-10.309,1.0,0.0426,0.173,0.0,0.113,0.973,146.696,spotify:track:7FmJekHUTWjaAzATpJpZeG,117267.0,4.0
Joan Manuel Serrat,En Coulliure,0.386,0.151,9.0,-12.587,0.0,0.0409,0.945,3.34e-05,0.262,0.235,80.193,spotify:track:5ml1pm8vlsbM0Xk6Yacgoo,183240.0,4.0
Frank Zappa,Go Cry On Somebody Else's Shoulder,0.464,0.374,0.0,-13.555,1.0,0.0319,0.819,0.0,0.301,0.575,100.933,spotify:track:4SAiI9koFUN4Mb23aSjsWc,221000.0,3.0
Canhoto,Necélia,0.42,0.0988,5.0,-20.998,1.0,0.0384,0.983,0.938,0.117,0.262,86.381,spotify:track:1Q9eTqhBDVyUeM8mRPekcy,174997.0,3.0
Ultimate Spinach,Gilded Lamp of the Cosmos,0.624,0.327,2.0,-9.121,1.0,0.0265,0.573,0.000195,0.179,0.647,95.915,spotify:track:43kWIqzAQSluGMe5a5yr87,184827.0,4.0
The Impressions,Choice Of Colors,0.553,0.519,6.0,-7.645,1.0,0.0646,0.196,0.000435,0.0562,0.571,87.152,spotify:track:28tgHkgZoBWHsmbzmI41Yt,200400.0,4.0
Traditional,The First Noël,0.0744,0.294,4.0,-13.698,1.0,0.0333,0.885,0.334,0.0767,0.132,78.377,spotify:track:2uAgCM4rkZFWbUui3MFRUs,212695.0,4.0
Anita Bryant,Paper Roses,0.301,0.325,7.0,-8.847,1.0,0.0311,0.669,1.9e-06,0.16,0.298,116.644,spotify:track:4L1E4AVWK6eV0gT5rwPllS,171987.0,4.0
The Four Preps,A Letter To The Beatles,0.531,0.676,7.0,-9.942,1.0,0.0412,0.73,0.0,0.0993,0.885,144.958,spotify:track:0plC6iWLWj47wldCTc3oWs,171693.0,4.0
Jerry Goldsmith,"In Like Flint: Westward Ho - From ""In Like Flint""",0.491,0.261,2.0,-15.54,0.0,0.041,0.646,0.745,0.0943,0.263,119.86,spotify:track:5mnfK36klfhoX6uhY05Zd8,335240.0,3.0
Giacomo Puccini,"Madama Butterfly (1986 - Remaster), Act I: Ieri son salita tutta sola (Butterfly/Goro/Il Commissario/Coro/Sharpless/Ufficiale del Registro/Pinkerton)",0.233,0.168,0.0,-17.738,1.0,0.045,0.968,0.0104,0.308,0.121,88.658,spotify:track:46nuathULg9e3cLQvgAh1Z,281173.0,4.0
Smokey Robinson & The Miracles,"Baby, Baby Don't Cry",0.521,0.354,7.0,-13.323,0.0,0.0252,0.5,0.0,0.109,0.662,95.727,spotify:track:5kJpLI5axvOQbGt0x4Nsko,242467.0,4.0
James Brown,Let A Man Come In And Do The Popcorn (Part Two),0.695,0.701,1.0,-3.311,1.0,0.0562,0.298,0.00171,0.0599,0.931,98.312,spotify:track:0hA8G8smCwi1h1nmxyRqT3,430120.0,4.0
The Uniques,All These Things,0.26,0.264,5.0,-14.437,1.0,0.0306,0.487,1.06e-05,0.216,0.317,99.421,spotify:track:6Qbeoi2TE7HX8DlQ5yfKoc,239489.0,3.0
Gene Chandler,There Was A Time,0.673,0.702,9.0,-9.331,0.0,0.0368,0.0361,6.15e-06,0.0848,0.554,142.833,spotify:track:0O56SgMsaKZnfofiEhlZ8Q,208987.0,4.0
Jackie Wilson,(Your Love Keeps Lifting Me) Higher And Higher,0.631,0.69,2.0,-6.676,1.0,0.0531,0.176,0.0,0.121,0.938,94.574,spotify:track:4TBBPZks71c60whhq0PgdP,181067.0,4.0
Johnny Bond,10 Little Bottles,0.451,0.467,7.0,-8.304,1.0,0.212,0.898,0.0,0.971,0.582,91.331,spotify:track:7arkA3xW7Vg3ipw6VQinmU,245507.0,4.0
National Philharmonic Orchestra,Symphony in C Major: IV - Allegro vivace,0.27,0.208,7.0,-16.931,1.0,0.0357,0.921,0.899,0.0831,0.374,76.388,spotify:track:6h7zMkXsGcY2H1kf8rFwua,347280.0,4.0
Victor Jara,El Carretero,0.531,0.066,3.0,-14.359,1.0,0.0448,0.991,0.00316,0.111,0.423,137.117,spotify:track:3M5LuY2lPOPlK13P622vPN,234867.0,3.0
P. Susheela,Minnal Varum,0.349,0.372,0.0,-10.629,1.0,0.0352,0.993,0.118,0.109,0.845,81.611,spotify:track:26Ery1Djl85ssLxfKBnsuO,195267.0,4.0
Peter Sarstedt,Where Do You Go To (My Lovely),0.558,0.444,2.0,-7.549,0.0,0.0345,0.286,6.56e-05,0.121,0.444,182.583,spotify:track:6M665tf7ZKQzUFA5yOrUE4,287720.0,3.0
Traditional,Prayer of Thanksgiving,0.124,0.137,2.0,-16.751,1.0,0.0315,0.955,0.00741,0.141,0.166,84.87,spotify:track:5OE4iCjuoXhXpF4U2fKU4W,165427.0,3.0
Tito Rodriguez,En El Balcón,0.66,0.59,9.0,-6.48,1.0,0.041,0.746,0.0,0.0845,0.927,98.313,spotify:track:4c4grx9rfgIGGmbDlUbiyF,275627.0,4.0
Jerry Butler,I'm A Telling You,0.634,0.3,7.0,-15.7,0.0,0.0571,0.721,0.0,0.0829,0.501,131.002,spotify:track:6LH3R2K7clxju5NTLgtBEl,145773.0,4.0
Fats Domino,Walking To New Orleans,0.606,0.344,1.0,-9.944,1.0,0.0403,0.782,0.0,0.132,0.517,80.829,spotify:track:5I3hQNKjCwalENrab1SBtt,121213.0,4.0
Gerald Wilson Orchestra,"The Feather (From ""Teatihuacan Suite"")",0.373,0.227,3.0,-16.331,0.0,0.0299,0.754,0.00233,0.297,0.46,93.242,spotify:track:5fx6T6YlpyNafz3mMpSdKV,257120.0,4.0
Carlo Rustichelli,Uccidi o muori (seq.22),0.31,0.125,6.0,-16.994,0.0,0.0342,0.82,0.9,0.0859,0.275,133.901,spotify:track:3S7ccdaxxjt7Zu1BZjSunO,108640.0,3.0
Traditional,"O Come, O Come, Emanuel - Vocal",0.174,0.217,7.0,-14.837,1.0,0.035,0.95,0.936,0.198,0.0497,76.643,spotify:track:3auE3koSCn1bG4A5Ym1SOH,211859.0,4.0
Darlene Love,Wait Til' My Bobby Gets Home,0.619,0.699,5.0,-6.309,1.0,0.0341,0.736,3.03e-05,0.362,0.846,148.821,spotify:track:3kl7f6V6BG31GCtHxusxXg,145067.0,4.0
Ary Lobo,Baião Da Vassoura,0.69,0.834,4.0,-6.213,1.0,0.0541,0.57,0.0,0.394,0.967,100.737,spotify:track:3iyTSFU67ljXCBbhDBNW2A,119133.0,4.0
Nat King Cole,Those Lazy-Hazy-Crazy Days Of Summer,0.416,0.726,6.0,-5.254,1.0,0.0573,0.687,0.0,0.27,0.895,182.219,spotify:track:0ItlbY5mHDSYQd3SOgAlZu,145013.0,4.0
John Barry,We're Jungle Creatures,0.0847,0.172,0.0,-13.568,1.0,0.0346,0.888,0.922,0.0694,0.0381,80.657,spotify:track:137LOc89gbq0kbz1L0pz7K,167360.0,3.0
Etta James,My Dearest Darling,0.542,0.345,8.0,-7.87,1.0,0.027,0.574,6.1e-05,0.348,0.539,104.702,spotify:track:5jcNL4DreI4z4XnTfsx9SQ,180667.0,3.0
Javier Solís,Moliendo Café,0.504,0.349,7.0,-9.56,0.0,0.034,0.929,0.000136,0.154,0.809,143.389,spotify:track:59aZbbgLMtit7haqJ6a1Lw,159600.0,4.0
Clyde McPhatter,Ta Ta,0.671,0.527,7.0,-6.817,1.0,0.0413,0.645,0.0,0.124,0.858,130.984,spotify:track:4kcTzSegbAtWgMQyNEWOMA,133427.0,4.0
Maurice Jarre,Main Title,0.138,0.18,9.0,-21.1,0.0,0.0349,0.69,0.42,0.108,0.241,100.855,spotify:track:2ElBzrLXOnTEHbfn9tpzly,160840.0,4.0
Della Humphrey,Don't Make The Good Girls Go Bad,0.579,0.367,1.0,-11.888,0.0,0.0364,0.0859,4.38e-06,0.258,0.474,76.333,spotify:track:43AOxjjpyDvPE6JGWDv0Eh,162200.0,4.0
Vladimir Cosma,La résignation,0.161,0.271,11.0,-22.121,0.0,0.0373,0.656,0.7,0.338,0.157,90.239,spotify:track:5asOIE5tCwaamkexpJjyqM,91173.0,1.0
Raimon,Cantarem la Vida - En Directe,0.455,0.462,0.0,-12.303,1.0,0.175,0.938,6.42e-06,0.743,0.487,117.739,spotify:track:5UWTtqujXYDrgqCHLkOpsv,206682.0,4.0
Dee Dee Warwick,I Want To Be With You,0.316,0.777,5.0,-5.683,0.0,0.0752,0.671,2.6e-05,0.433,0.573,71.621,spotify:track:7sNAmlTx7wkCwZ5aKHYkPE,140627.0,4.0
Jerry Goldsmith,Repel Boarders,0.316,0.152,6.0,-21.886,0.0,0.057,0.906,0.858,0.322,0.0593,130.461,spotify:track:2Ku2MoWQLJsSHeYG3jSlFT,181999.0,3.0
Johnny Hallyday,Le plus beau des jeux,0.549,0.617,7.0,-10.709,1.0,0.0561,0.563,0.0,0.353,0.9,98.72,spotify:track:2OnvudZ4DW7OzwPHc0PFnk,122040.0,4.0
The Esquires,And Get Away,0.669,0.552,7.0,-10.331,1.0,0.0319,0.767,0.0,0.28,0.939,124.924,spotify:track:7Iay1Q5jEjHPxJbmGPOLzV,160801.0,4.0
Randy Newman,Laughing Boy,0.42,0.266,9.0,-11.835,1.0,0.0374,0.861,0.0,0.377,0.37,97.12,spotify:track:3RpBr0qdQYUVjvNGvDTpsj,119933.0,3.0
Joe Tex,Show Me,0.568,0.933,4.0,-4.028,1.0,0.0878,0.0863,0.0,0.334,0.73,146.308,spotify:track:7qmXDdWsZkL6HyLgjQqe0K,176253.0,4.0
Syd Dale,Swings and Strings,0.489,0.751,9.0,-4.308,0.0,0.0354,0.225,0.903,0.107,0.959,82.79,spotify:track:7fz3FCYjIZtNZCcxXCdh6v,130760.0,4.0
Duane Eddy,Theme From Dixie,0.627,0.59,4.0,-13.312,1.0,0.0272,0.649,0.935,0.4,0.969,106.806,spotify:track:3L3nhRywze6Ri0FmU6Fp7n,120333.0,4.0
Sam & Dave,Soul Man,0.79,0.41,0.0,-13.241,1.0,0.0343,0.263,0.00314,0.174,0.815,112.345,spotify:track:4eGHlplaq1ME8oetnTuFFf,159000.0,4.0
The Marcels,My Melancholy Baby,0.692,0.583,0.0,-10.427,0.0,0.0464,0.68,0.0,0.0571,0.965,135.211,spotify:track:6rUtOE7BMX8iQtyJNxTUDO,147027.0,4.0
Clyde McPhatter,Lover Please,0.714,0.763,9.0,-5.341,1.0,0.222,0.766,0.0,0.147,0.961,84.374,spotify:track:6xAKCAHwaAvw9rlwAv3lkD,116240.0,4.0
Brian Hyland,The Joker Went Wild,0.697,0.82,8.0,-6.211,1.0,0.033,0.696,2.53e-06,0.0811,0.797,140.089,spotify:track:4kV6opXYLOjYswb9G9liIp,164400.0,4.0
The Knickerbockers,High On Love,0.313,0.911,9.0,-6.996,0.0,0.0592,0.0643,0.0051,0.439,0.499,152.067,spotify:track:4naJ8j7Lm2XeH60VBX6Q7V,183400.0,4.0
Benedetto Ghiglia,Mare delle Baleari - Quasi valzer 2 version,0.418,0.298,2.0,-10.399,1.0,0.0327,0.37,0.000103,0.079,0.448,76.23,spotify:track:0cosJgInaFGzsbR7mZxKQf,120200.0,4.0
Jerry Goldsmith,"Ahh, Yer Father's Bob-Lip",0.369,0.248,1.0,-17.138,1.0,0.0355,0.677,0.809,0.221,0.218,119.868,spotify:track:6yPl5mdI4wR1T6WINqbbO7,143120.0,4.0
Vladimir Cosma,La noce en fuite,0.174,0.233,4.0,-16.267,0.0,0.0337,0.821,0.00864,0.306,0.255,184.608,spotify:track:0bKGqRwb6Dk18NoEbpDF7y,187173.0,4.0
Nikolai Rimsky-Korsakov,The Flight of the Bumble-Bee,0.336,0.213,7.0,-18.07,0.0,0.0557,0.962,0.954,0.237,0.184,83.949,spotify:track:3qQwAkUclxuTUvMOQK0Yj9,195600.0,4.0
Javier Solís,Recuerdos de Ipacarai,0.515,0.228,2.0,-13.92,1.0,0.0393,0.887,2.23e-06,0.282,0.635,113.926,spotify:track:5NvmNptYtQzuEiAhMxWc1b,175427.0,4.0
Los Teen Tops,Voy Bien o Me Regreso,0.48,0.689,6.0,-10.856,0.0,0.0501,0.389,0.0,0.172,0.964,95.225,spotify:track:2WYyBdIt8YxfYBV0d1SUNj,125453.0,4.0
Klaus Schulze,And Then I Woke Up,0.176,0.524,5.0,-16.456,0.0,0.0746,0.689,0.81,0.0819,0.0343,81.806,spotify:track:6jpeCUFsqxfhZBbKBwaue4,497760.0,3.0
Barbra Streisand,My Man,0.246,0.274,4.0,-12.489,1.0,0.033,0.843,0.0,0.152,0.167,82.787,spotify:track:101tKsNj1azODLsJbZZNiM,131627.0,4.0
Tony Bennett,Who Can I Turn To (When Nobody Needs Me),0.237,0.238,3.0,-11.999,1.0,0.0341,0.927,2.02e-05,0.0543,0.126,112.062,spotify:track:2FXk3LhwfbziRcCg8Rp0fN,175360.0,4.0
Frank Zappa,"Help, I'm A Rock",0.654,0.607,2.0,-13.63,1.0,0.0428,0.0237,0.0175,0.282,0.927,120.495,spotify:track:1iyLZXHTiiLfBd2mf4rOl1,283067.0,3.0
Chris Montez,There Will Never Be Another You,0.731,0.379,7.0,-11.724,1.0,0.0387,0.628,0.0,0.107,0.793,127.513,spotify:track:5NbH5YGvgF2RbrxeXnGVkM,175507.0,4.0
The Crystals,Then He Kissed Me,0.44,0.682,4.0,-7.416,1.0,0.0373,0.681,3.33e-05,0.207,0.626,135.917,spotify:track:5usNPz6U1acDrkUYekGYDY,158853.0,4.0
Ruth Brown,Don't Deceive Me,0.516,0.349,8.0,-11.394,1.0,0.0344,0.62,1.56e-06,0.263,0.552,98.366,spotify:track:6Teu9cfIt31Y9xQtkUPUQj,135227.0,3.0
The Rivieras,California Sun,0.411,0.874,3.0,-8.72,1.0,0.0427,0.4,0.0887,0.113,0.965,169.464,spotify:track:6qpTh8eRZ4wPycoRZvbWnd,146133.0,4.0
The Buckinghams,Back In Love Again,0.547,0.465,10.0,-14.812,0.0,0.031,0.0476,0.0,0.179,0.396,129.353,spotify:track:5ihFDUNsWY2wKPoAis8Shk,144293.0,4.0
Anthony Newley,Pop Goes The Weasel,0.716,0.585,0.0,-8.331,1.0,0.294,0.637,0.0,0.239,0.84,101.24,spotify:track:15nf5GGw9BefQdJmywkMuA,166989.0,4.0
Jerry Adriani,Il Cielo In Una Stanza,0.334,0.33,7.0,-8.059,1.0,0.0293,0.988,0.0315,0.141,0.255,64.61,spotify:track:76ysdRllZwlzxr0SeRxwam,120867.0,4.0
The Turtles,Sound Asleep,0.463,0.905,9.0,-7.992,1.0,0.151,0.0322,0.00385,0.727,0.571,120.344,spotify:track:5HNCDalJlhey3PzJqSA5Jr,168587.0,4.0
The Guess Who,Undun,0.559,0.377,7.0,-15.746,1.0,0.0321,0.442,2.64e-06,0.298,0.562,135.652,spotify:track:3zsWzIGaMYfB8V9dPx2nge,206307.0,4.0
The New Christy Minstrels,Saturday Night,0.524,0.822,4.0,-9.432,1.0,0.083,0.439,0.0,0.427,0.635,110.924,spotify:track:09s29rfaQr6oCLWO7xFVJZ,190400.0,4.0
